Address,CategoryID,Category,City,Customer Company,Shippers Company,Customer,Country,EmployeeID,Fax,OrderDate,OrderID,Phone,PostalCode,ProductID,Product,ShipperID,StateProvince,SupplierID,Discount,Freight,Quantity,QuantityPerUnit,UnitCost,UnitPrice,UnitPrice (Products),UnitsInStock,UnitsOnOrder,Sales,Profit,City and Counry
89 Chiaroscuro Rd.,4,Молочные продукты,Портланд,Все Для ВАС,АвтоЛогистика,Andrea Pamelsson,США,1,(503) 555-9646,08.02.2007,11018,(503) 555-9573,97219,12,Йогурт 5%,3,OR,5,0,"45,7",20,20,"7,92","9,71",10,86,0,"194,2","35,8","Портланд, США"
89 Chiaroscuro Rd.,5,Мясо/Птица,Портланд,Все Для ВАС,АвтоЛогистика,Andrea Pamelsson,США,1,(503) 555-9646,08.02.2007,11018,(503) 555-9573,97219,56,Свинина,3,OR,26,0,"45,7",5,15,"34,17","36,02",38,21,10,"180,1","9,25","Портланд, США"
89 Chiaroscuro Rd.,8,Приправы,Портланд,Все Для ВАС,АвтоЛогистика,Andrea Pamelsson,США,1,(503) 555-9646,08.02.2007,11018,(503) 555-9573,97219,18,Карри,3,OR,7,0,"45,7",10,18,"22,09","27,56","25,5",42,0,"275,6","54,7","Портланд, США"
2732 Baker Blvd.,2,Овощи,Юджин,Магазинчик на Углу,АвтоЛогистика,Ross The Boss,США,1,,09.02.2007,10831,(503) 555-7555,97403,38,Баклажан,3,OR,18,0,"78,1",8,4,"62,38","85,85","80,5",17,0,"686,8","187,76","Юджин, США"
2732 Baker Blvd.,3,Кондитерские изделия,Юджин,Магазинчик на Углу,АвтоЛогистика,Ross The Boss,США,1,,09.02.2007,10831,(503) 555-7555,97403,19,Печенье сахарное,3,OR,8,0,"78,1",2,1,"7,4","10,09","9,2",25,0,"20,18","5,38","Юджин, США"
2732 Baker Blvd.,4,Молочные продукты,Юджин,Магазинчик на Углу,АвтоЛогистика,Ross The Boss,США,1,,09.02.2007,10831,(503) 555-7555,97403,35,Творожный сырок,3,OR,16,0,"78,1",8,14,"5,17","5,64",6,20,0,"45,12","3,76","Юджин, США"
2732 Baker Blvd.,4,Молочные продукты,Юджин,Магазинчик на Углу,АвтоЛогистика,Ross The Boss,США,1,,09.02.2007,10831,(503) 555-7555,97403,43,Молоко 1%,3,OR,20,0,"78,1",9,1,"10,48","12,66",12,17,10,"113,94","19,62","Юджин, США"
Walserweg 21,1,Фрукты,Аахен,Дикси,ТрансАвтоГруз,Lars von Holstein,Германия,7,0241-059428,10.02.2007,10538,0241-039123,52066,70,Ананас,2,,7,0,"28,79",7,15,"24,98","30,36",29,15,10,"212,52","37,66","Аахен, Германия"
Walserweg 21,2,Овощи,Аахен,Дикси,ТрансАвтоГруз,Lars von Holstein,Германия,7,0241-059428,10.02.2007,10538,0241-039123,52066,72,Перец болгарский,2,,14,0,"28,79",1,30,"8,96","11,58","11,8",14,0,"11,58","2,62","Аахен, Германия"
"Av. In?s de Castro, 414",6,Морепродукты,Сан Паоло,Маленький Супермаркет,ТрансАвтоГруз,Mercedes Couto,Бразилия,3,(11) 555-2168,10.02.2007,10834,(11) 555-2167,05442-030,29,Креветки,2,,12,"0,05","66,49",8,1,"100,74","133,82","123,79",0,0,"1070,56","264,64","Сан Паоло, Бразилия"
"Av. In?s de Castro, 414",8,Приправы,Сан Паоло,Маленький Супермаркет,ТрансАвтоГруз,Mercedes Couto,Бразилия,3,(11) 555-2168,10.02.2007,10834,(11) 555-2167,05442-030,30,Прованские травы,2,,13,"0,05","66,49",20,1,"22,71","24,37","25,89",10,0,"487,4","33,2","Сан Паоло, Бразилия"
1900 Oak St.,3,Кондитерские изделия,Ванкувер,Милелниум,АвтоЛогистика,Joe Barry,Канада,1,(604) 555-7293,11.02.2007,10836,(604) 555-3392,V3F 2K1,60,Сладкий снек,3,BC,28,0,"76,57",60,53,"4,44","4,66",5,19,0,"279,6","13,2","Ванкувер, Канада"
1900 Oak St.,4,Молочные продукты,Ванкувер,Милелниум,АвтоЛогистика,Joe Barry,Канада,1,(604) 555-7293,11.02.2007,10836,(604) 555-3392,V3F 2K1,35,Творожный сырок,3,BC,16,0,"76,57",6,14,"5,17","6,38",6,20,0,"38,28","7,26","Ванкувер, Канада"
1900 Oak St.,5,Мясо/Птица,Ванкувер,Милелниум,АвтоЛогистика,Joe Barry,Канада,1,(604) 555-7293,11.02.2007,10836,(604) 555-3392,V3F 2K1,22,Курица,3,BC,9,0,"76,57",52,90,"2,65","3,54","3,5",104,0,"184,08","46,28","Ванкувер, Канада"
1900 Oak St.,5,Мясо/Птица,Ванкувер,Милелниум,АвтоЛогистика,Joe Barry,Канада,1,(604) 555-7293,11.02.2007,10836,(604) 555-3392,V3F 2K1,64,Фарш говяжий,3,BC,12,0,"76,57",30,1,"29,25","31,63","33,25",22,80,"948,9","71,4","Ванкувер, Канада"
1900 Oak St.,5,Мясо/Птица,Ванкувер,Милелниум,АвтоЛогистика,Joe Barry,Канада,1,(604) 555-7293,11.02.2007,10836,(604) 555-3392,V3F 2K1,57,Фарш свиной,3,BC,26,0,"76,57",24,20,"16,14","19,27","19,5",36,0,"462,48","75,12","Ванкувер, Канада"
Walserweg 21,1,Фрукты,Аахен,Дикси,ТрансАвтоГруз,Lars von Holstein,Германия,7,0241-059428,12.02.2007,10258,0241-039123,52066,2,Апельсин,2,,1,"0,2","68,14",50,10,"16,17","20,02",19,17,40,1001,"192,5","Аахен, Германия"
Walserweg 21,1,Фрукты,Аахен,Дикси,ТрансАвтоГруз,Lars von Holstein,Германия,7,0241-059428,12.02.2007,10258,0241-039123,52066,5,Яблоко,2,,2,"0,2","68,14",65,100,"4,72","6,13",6,0,0,"398,45","91,65","Аахен, Германия"
Walserweg 21,4,Молочные продукты,Аахен,Дикси,ТрансАвтоГруз,Lars von Holstein,Германия,7,0241-059428,12.02.2007,10258,0241-039123,52066,32,Йогурт 1%,2,,14,"0,2","68,14",6,30,"15,12","19,35",19,9,40,"116,1","25,38","Аахен, Германия"
"Rua da Panificadora, 12",3,Кондитерские изделия,Рио де Жанейро,Копакобана,ТрансАвтоГруз,Giovanni Santhos,Бразилия,2,(21) 555-4545,14.02.2007,10261,(21) 555-4252,02389-673,21,Пирожное Наполеон,2,,8,0,"63,78",20,1,"8,78","10,01",10,3,40,"200,2","24,6","Рио де Жанейро, Бразилия"
"Rua da Panificadora, 12",4,Молочные продукты,Рио де Жанейро,Копакобана,ТрансАвтоГруз,Giovanni Santhos,Бразилия,2,(21) 555-4545,14.02.2007,10261,(21) 555-4252,02389-673,35,Творожный сырок,2,,16,0,"63,78",20,14,"5,17","6,56",6,20,0,"131,2","27,8","Рио де Жанейро, Бразилия"
Avda. Azteca 123,1,Фрукты,Мехико,Дон Педро,АвтоЛогистика,Peloto Gomez,Мексика,1,,15.02.2007,10842,(5) 555-2933,5033,11,Киви,3,,5,0,"54,66",15,25,"21,1","25,43",28,22,30,"381,45","64,95","Мехико, Мексика"
Avda. Azteca 123,1,Фрукты,Мехико,Дон Педро,АвтоЛогистика,Peloto Gomez,Мексика,1,,15.02.2007,10842,(5) 555-2933,5033,70,Ананас,3,,7,0,"54,66",12,15,"24,98","26,82",29,15,10,"321,84","22,08","Мехико, Мексика"
Avda. Azteca 123,3,Кондитерские изделия,Мехико,Дон Педро,АвтоЛогистика,Peloto Gomez,Мексика,1,,15.02.2007,10842,(5) 555-2933,5033,68,Сладкий батончик,3,,8,0,"54,66",20,1,"9,67","13,27","12,5",6,10,"265,4",72,"Мехико, Мексика"
Avda. Azteca 123,4,Молочные продукты,Мехико,Дон Педро,АвтоЛогистика,Peloto Gomez,Мексика,1,,15.02.2007,10842,(5) 555-2933,5033,43,Молоко 1%,3,,20,0,"54,66",5,1,"10,48","11,09",12,17,10,"55,45","3,05","Мехико, Мексика"
Taucherstra?e 10,4,Молочные продукты,Кюневальд,Грюнвальд,ТрансАвтоГруз,George Essen,Германия,7,,16.02.2007,10845,0372-035188,1307,35,Творожный сырок,2,,16,"0,1","47,94",25,14,"5,17","6,49",6,20,0,"162,25",33,"Кюневальд, Германия"
Taucherstra?e 10,5,Мясо/Птица,Кюневальд,Грюнвальд,ТрансАвтоГруз,George Essen,Германия,7,,16.02.2007,10845,0372-035188,1307,23,Индейка,2,,9,"0,1","47,94",70,100,"7,43","9,37",9,61,0,"655,9","135,8","Кюневальд, Германия"
Taucherstra?e 10,5,Мясо/Птица,Кюневальд,Грюнвальд,ТрансАвтоГруз,George Essen,Германия,7,,16.02.2007,10845,0372-035188,1307,64,Фарш говяжий,2,,12,0,"47,94",48,1,"29,25","34,46","33,25",22,80,"1654,08","250,08","Кюневальд, Германия"
Taucherstra?e 10,5,Мясо/Птица,Кюневальд,Грюнвальд,ТрансАвтоГруз,George Essen,Германия,7,,16.02.2007,10845,0372-035188,1307,42,Утка,2,,20,"0,1","47,94",42,1,"10,95","13,45",14,26,0,"564,9",105,"Кюневальд, Германия"
Taucherstra?e 10,8,Приправы,Кюневальд,Грюнвальд,ТрансАвтоГруз,George Essen,Германия,7,,16.02.2007,10845,0372-035188,1307,58,Бадьян,2,,27,"0,1","47,94",60,20,"37,17","50,24","48,25",62,0,"3014,4","784,2","Кюневальд, Германия"
2732 Baker Blvd.,3,Кондитерские изделия,Юджин,Магазинчик на Углу,АвтоЛогистика,Ross The Boss,США,1,,17.02.2007,10513,(503) 555-7555,97403,21,Пирожное Наполеон,3,OR,8,"0,2","53,37",40,1,"8,78","9,91",10,3,40,"396,4","45,2","Юджин, США"
2732 Baker Blvd.,3,Кондитерские изделия,Юджин,Магазинчик на Углу,АвтоЛогистика,Ross The Boss,США,1,,17.02.2007,10513,(503) 555-7555,97403,61,Шоколад Снежинка,3,OR,29,"0,2","53,37",15,20,"22,24","25,57","26,5",113,0,"383,55","49,95","Юджин, США"
2732 Baker Blvd.,4,Молочные продукты,Юджин,Магазинчик на Углу,АвтоЛогистика,Ross The Boss,США,1,,17.02.2007,10513,(503) 555-7555,97403,32,Йогурт 1%,3,OR,14,"0,2","53,37",50,30,"15,12","17,99",19,9,40,"899,5","143,5","Юджин, США"
Taucherstra?e 10,1,Фрукты,Кюневальд,Грюнвальд,ТрансАвтоГруз,George Essen,Германия,7,,18.02.2007,10263,0372-035188,1307,24,Абрикос,2,,10,0,"30,64",28,100,"3,9","4,09","4,5",20,0,"114,52","5,32","Кюневальд, Германия"
Taucherstra?e 10,3,Кондитерские изделия,Кюневальд,Грюнвальд,ТрансАвтоГруз,George Essen,Германия,7,,18.02.2007,10263,0372-035188,1307,16,Печенье сдобное,2,,7,"0,25","30,64",60,24,"7,33","9,46","9,45",29,0,"567,6","127,8","Кюневальд, Германия"
Taucherstra?e 10,7,Крупы,Кюневальд,Грюнвальд,ТрансАвтоГруз,George Essen,Германия,7,,18.02.2007,10263,0372-035188,1307,74,Овсянная крупа,2,,4,"0,25","30,64",36,30,"24,39","27,87",30,4,20,"1003,32","125,28","Кюневальд, Германия"
Taucherstra?e 10,8,Приправы,Кюневальд,Грюнвальд,ТрансАвтоГруз,George Essen,Германия,7,,18.02.2007,10263,0372-035188,1307,30,Прованские травы,2,,13,"0,25","30,64",60,1,"22,71","26,57","25,89",10,0,"1594,2","231,6","Кюневальд, Германия"
"Av. Brasil, 442",1,Фрукты,Кампинас,Карнавал продуктов,ТрансАвтоГруз,Anna Figo,Бразилия,9,,19.02.2007,11049,(11) 555-9482,04876-786,2,Апельсин,2,,1,"0,2","21,83",10,10,"16,17","18,7",19,17,40,187,"25,3","Кампинас, Бразилия"
"Av. Brasil, 442",4,Молочные продукты,Кампинас,Карнавал продуктов,ТрансАвтоГруз,Anna Figo,Бразилия,9,,19.02.2007,11049,(11) 555-9482,04876-786,12,Йогурт 5%,2,,5,"0,2","21,83",4,20,"7,92","9,22",10,86,0,"36,88","5,2","Кампинас, Бразилия"
Torikatu 38,4,Молочные продукты,Оулу,Пееркии Уурк,ТрансАвтоГруз,Miiko Heikill?,Финляндия,8,981-443655,21.02.2007,10266,981-443655,90110,12,Йогурт 5%,2,,5,"0,05","32,72",12,20,"7,92","10,16",10,86,0,"121,92","26,88","Оулу, Финляндия"
Berliner Platz 43,1,Фрукты,Мюнхен,Мюнхенские традиции,ТрансАвтоГруз,Dieter K?ln,Германия,7,089-0877451,22.02.2007,10396,089-0877310,80805,71,Персик,2,,15,0,"52,14",60,10,"26,49","29,67","30,5",26,0,"1780,2","190,8","Мюнхен, Германия"
Berliner Platz 43,2,Овощи,Мюнхен,Мюнхенские традиции,ТрансАвтоГруз,Dieter K?ln,Германия,7,089-0877451,22.02.2007,10396,089-0877310,80805,72,Перец болгарский,2,,14,0,"52,14",21,30,"8,96","10,96","11,8",14,0,"230,16",42,"Мюнхен, Германия"
Berliner Platz 43,5,Мясо/Птица,Мюнхен,Мюнхенские традиции,ТрансАвтоГруз,Dieter K?ln,Германия,7,089-0877451,22.02.2007,10396,089-0877310,80805,23,Индейка,2,,9,0,"52,14",40,100,"7,43","8,6",9,61,0,344,"46,8","Мюнхен, Германия"
Berguvsv?gen 8,2,Овощи,Лулеа,Магазин для всей семьи,ТрансАвтоГруз,Urra Gurra Aktersnurra,Швеция,3,0921-12 34 67,23.02.2007,10857,0921-12 34 65,S-958 22,3,Помидор,2,,1,0,"38,51",30,20,"15,45","19,59",20,13,70,"587,7","124,2","Лулеа, Швеция"
Berguvsv?gen 8,3,Кондитерские изделия,Лулеа,Магазин для всей семьи,ТрансАвтоГруз,Urra Gurra Aktersnurra,Швеция,3,0921-12 34 67,23.02.2007,10857,0921-12 34 65,S-958 22,26,Пирожное Восточное,2,,11,"0,25","38,51",35,1,"26,13","29,58","31,23",15,0,"1035,3","120,75","Лулеа, Швеция"
Berguvsv?gen 8,6,Морепродукты,Лулеа,Магазин для всей семьи,ТрансАвтоГруз,Urra Gurra Aktersnurra,Швеция,3,0921-12 34 67,23.02.2007,10857,0921-12 34 65,S-958 22,29,Креветки,2,,12,"0,25","38,51",10,1,"100,74","121,7","123,79",0,0,1217,"209,6","Лулеа, Швеция"
1 rue Alsace-Lorraine,2,Овощи,Тулуза,Магнит,ТрансСервис,Louise Davu,Франция,4,61.77.61.11,26.02.2007,10923,61.77.61.10,31000,67,Помидор черри,1,,16,"0,2","76,9",24,26,"46,1","63,97",60,52,0,"1535,28","428,88","Тулуза, Франция"
1 rue Alsace-Lorraine,4,Молочные продукты,Тулуза,Магнит,ТрансСервис,Louise Davu,Франция,4,61.77.61.11,26.02.2007,10923,61.77.61.10,31000,43,Молоко 1%,1,,20,"0,2","76,9",10,1,"10,48","12,84",12,17,10,"128,4","23,6","Тулуза, Франция"
1 rue Alsace-Lorraine,5,Мясо/Птица,Тулуза,Магнит,ТрансСервис,Louise Davu,Франция,4,61.77.61.11,26.02.2007,10923,61.77.61.10,31000,42,Утка,1,,20,"0,2","76,9",10,1,"10,95","13,2",14,26,0,132,"22,5","Тулуза, Франция"
Torikatu 38,4,Молочные продукты,Оулу,Пееркии Уурк,ТрансАвтоГруз,Miiko Heikill?,Финляндия,7,981-443655,27.02.2007,10270,981-443655,90110,43,Молоко 1%,2,,20,0,"21,29",25,1,"10,48","13,06",12,17,10,"326,5","64,5","Оулу, Финляндия"
Torikatu 38,8,Приправы,Оулу,Пееркии Уурк,ТрансАвтоГруз,Miiko Heikill?,Финляндия,7,981-443655,27.02.2007,10270,981-443655,90110,36,Тмин,2,,17,0,"21,29",30,20,"6,45","7,78",8,112,0,"233,4","39,9","Оулу, Финляндия"
Carrera 22 con Ave. Carlos Soublette #8-35,1,Фрукты,Сан Кристобаль,Дешевые продукты,ТрансАвтоГруз,Nicolas Balines,Венесуэла,9,(5) 555-1948,28.02.2007,10863,(5) 555-1340,5022,1,Банан,2,,1,"0,15","52,24",20,10,"15,37","20,7",20,39,0,414,"106,6","Сан Кристобаль, Венесуэла"
Carrera 22 con Ave. Carlos Soublette #8-35,8,Приправы,Сан Кристобаль,Дешевые продукты,ТрансАвтоГруз,Nicolas Balines,Венесуэла,9,(5) 555-1948,28.02.2007,10863,(5) 555-1340,5022,58,Бадьян,2,,27,"0,15","52,24",12,20,"37,17","44,73","48,25",62,0,"536,76","90,72","Сан Кристобаль, Венесуэла"
89 Chiaroscuro Rd.,2,Овощи,Портланд,Все Для ВАС,АвтоЛогистика,Andrea Pamelsson,США,1,(503) 555-9646,01.03.2007,10867,(503) 555-9573,97219,53,Патиссон,3,OR,24,0,"37,25",3,6,"52,38","65,99","60,8",0,0,"197,97","40,83","Портланд, США"
2732 Baker Blvd.,1,Фрукты,Юджин,Магазинчик на Углу,АвтоЛогистика,Ross The Boss,США,1,,02.03.2007,10869,(503) 555-7555,97403,1,Банан,3,OR,1,0,"44,38",40,10,"15,37","21,5",20,39,0,860,"245,2","Юджин, США"
2732 Baker Blvd.,1,Фрукты,Юджин,Магазинчик на Углу,АвтоЛогистика,Ross The Boss,США,1,,02.03.2007,10869,(503) 555-7555,97403,11,Киви,3,OR,5,0,"44,38",10,25,"21,1","29,95",28,22,30,"299,5","88,5","Юджин, США"
