address,category,city,customer_company,shippers_company,customer,country,order_date,order_id,phone,postal_code,product,state_province,discount,freight,quantity,qunatity_per_unit,unit_cost,unit_price,unit_price_products,units_in_stock,unit_on_order,sales,profit,city_and_country
"12 Brewery""",Морепродукты,Лондон,Алми,ТрансАвтоГруз,Ian Wright,Англия,2007-06-21,10848,(171) 555-2282,WX1 6LT,Омары,,0.0,64.28,3,10,32.9,40.32,39.0,29,0,120.96,22.26,"Лондон, Англия"
Carrera 52 con Ave. Bol?var #65-98 Llano Largo,Кондитерские изделия,Баргусимето,Лос Ватос Локос,ТрансАвтоГруз,Tony Montana,Венесуэла,2007-06-29,11065,(9) 331-6954,3508,Десерт медовый,,0.25,64.04,20,24,30.27,37.69,35.45,21,0,753.8,148.4,"Баргусимето, Венесуэла"
Carrera 52 con Ave. Bol?var #65-98 Llano Largo,Приправы,Баргусимето,Лос Ватос Локос,ТрансАвтоГруз,Tony Montana,Венесуэла,2007-06-29,11065,(9) 331-6954,3508,Прованские травы,,0.25,64.04,4,1,22.71,24.6,25.89,10,0,98.4,7.56,"Баргусимето, Венесуэла"
Taucherstra?e 10,Овощи,Кюневальд,Грюнвальд,ТрансАвтоГруз,George Essen,Германия,2007-07-01,10345,0372-035188,1307,Картофель Сорт 1,,0.0,68.67,70,20,16.14,20.46,20.0,6,0,1432.2,302.4,"Кюневальд, Германия"
Mehrheimerstr. 369,Овощи,Кёльн,Кёльн,ТрансАвтоГруз,Herman Schlusse,Германия,2007-07-01,10999,0221-0644327,50739,Свекла,,0.05,53.8,21,1,10.95,12.04,13.0,32,0,252.84,22.89,"Кёльн, Германия"
Taucherstra?e 10,Овощи,Кюневальд,Грюнвальд,ТрансАвтоГруз,George Essen,Германия,2007-07-01,10361,0372-035188,1307,Кукуруза,,0.1,55.52,54,3,48.17,60.54,60.0,69,0,3269.16,667.98,"Кюневальд, Германия"
Taucherstra?e 10,Кондитерские изделия,Кюневальд,Грюнвальд,ТрансАвтоГруз,George Essen,Германия,2007-07-01,10345,0372-035188,1307,Печенье сахарное,,0.0,68.67,80,1,7.4,10.08,9.2,25,0,806.4,214.4,"Кюневальд, Германия"
Taucherstra?e 10,Кондитерские изделия,Кюневальд,Грюнвальд,ТрансАвтоГруз,George Essen,Германия,2007-07-01,10361,0372-035188,1307,Сладкий снек,,0.1,55.52,55,53,4.44,4.67,5.0,19,0,256.85,12.65,"Кюневальд, Германия"
Carrera 52 con Ave. Bol?var #65-98 Llano Largo,Молочные продукты,Баргусимето,Лос Ватос Локос,ТрансАвтоГруз,Tony Montana,Венесуэла,2007-07-01,10997,(9) 331-6954,3508,Йогурт 1%,,0.0,21.62,50,30,15.12,20.33,19.0,9,40,1016.5,260.5,"Баргусимето, Венесуэла"
Taucherstra?e 10,Мясо/Птица,Кюневальд,Грюнвальд,ТрансАвтоГруз,George Essen,Германия,2007-07-01,10345,0372-035188,1307,Утка,,0.0,68.67,9,1,10.95,15.19,14.0,26,0,136.71,38.16,"Кюневальд, Германия"
Carrera 52 con Ave. Bol?var #65-98 Llano Largo,Мясо/Птица,Баргусимето,Лос Ватос Локос,ТрансАвтоГруз,Tony Montana,Венесуэла,2007-07-01,10997,(9) 331-6954,3508,Говядина,,0.25,21.62,20,14,70.81,75.37,80.0,38,0,1507.4,91.2,"Баргусимето, Венесуэла"
Mehrheimerstr. 369,Морепродукты,Кёльн,Кёльн,ТрансАвтоГруз,Herman Schlusse,Германия,2007-07-01,10999,0221-0644327,50739,Мидии,,0.05,53.8,15,10,82.74,98.47,99.9,20,0,1477.05,235.95,"Кёльн, Германия"
Mehrheimerstr. 369,Приправы,Кёльн,Кёльн,ТрансАвтоГруз,Herman Schlusse,Германия,2007-07-01,10999,0221-0644327,50739,Зира,,0.05,53.8,20,1,7.28,9.5,9.65,85,0,190.0,44.4,"Кёльн, Германия"
Carrera 52 con Ave. Bol?var #65-98 Llano Largo,Приправы,Баргусимето,Лос Ватос Локос,ТрансАвтоГруз,Tony Montana,Венесуэла,2007-07-01,10997,(9) 331-6954,3508,Укроп,,0.25,21.62,20,40,9.07,12.62,12.0,95,0,252.4,71.0,"Баргусимето, Венесуэла"
Obere Str. 57,Кондитерские изделия,Берлин,Копейка,ТрансАвтоГруз,Albert von Einstein,Германия,2007-07-02,10463,030-0074321,12209,Печенье сахарное,,0.0,40.58,21,1,7.4,9.67,9.2,25,0,203.07,47.67,"Берлин, Германия"
Obere Str. 57,Мясо/Птица,Берлин,Копейка,ТрансАвтоГруз,Albert von Einstein,Германия,2007-07-02,10463,030-0074321,12209,Утка,,0.0,40.58,50,1,10.95,14.86,14.0,26,0,743.0,195.5,"Берлин, Германия"
Obere Str. 57,Фрукты,Берлин,Копейка,ТрансАвтоГруз,Albert von Einstein,Германия,2007-07-03,10813,030-0074321,12209,Апельсин,,0.2,53.36,12,10,16.17,17.45,19.0,17,40,209.4,15.36,"Берлин, Германия"
Vinb?ltet 34,Фрукты,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Апельсин,,0.2,64.93,24,10,16.17,18.93,19.0,17,40,454.32,66.24,"Копенгаген, Дания"
Vinb?ltet 34,Фрукты,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Хурма,,0.0,64.93,14,1,6.61,8.19,7.75,125,0,114.66,22.12,"Копенгаген, Дания"
8 Johnstown Road,Фрукты,Корк,Волынка,ТрансАвтоГруз,Robert Bolero,Ирландия,2007-07-03,10373,2 967 542,125 80,Персик,,0.2,25.5,50,10,26.49,31.79,30.5,26,0,1589.5,265.0,"Корк, Ирландия"
Vinb?ltet 34,Овощи,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Помидор,,0.0,64.93,4,20,15.45,21.85,20.0,13,70,87.4,25.6,"Копенгаген, Дания"
Vinb?ltet 34,Овощи,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Огурец,,0.0,64.93,3,15,19.34,23.6,22.0,53,0,70.8,12.78,"Копенгаген, Дания"
Vinb?ltet 34,Овощи,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Цветная капуста,,0.0,64.93,8,15,16.58,20.35,19.0,4,100,162.8,30.16,"Копенгаген, Дания"
Vinb?ltet 34,Овощи,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Лук,,0.02,64.93,50,50,3.21,4.39,4.0,120,0,219.5,59.0,"Копенгаген, Дания"
Vinb?ltet 34,Овощи,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Картофель Сорт 1,,0.1,64.93,5,20,16.14,21.61,20.0,6,0,108.05,27.35,"Копенгаген, Дания"
Vinb?ltet 34,Овощи,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Свекла,,0.0,64.93,10,1,10.95,11.98,13.0,32,0,119.8,10.3,"Копенгаген, Дания"
Vinb?ltet 34,Овощи,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Кукуруза,,0.05,64.93,10,3,48.17,55.1,60.0,69,0,551.0,69.3,"Копенгаген, Дания"
Vinb?ltet 34,Кондитерские изделия,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Печенье сдобное,,0.03,64.93,25,24,7.33,10.35,9.45,29,0,258.75,75.5,"Копенгаген, Дания"
Vinb?ltet 34,Кондитерские изделия,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Блинчики с начинкой,,0.04,64.93,15,1,64.49,79.83,81.0,40,0,1197.45,230.1,"Копенгаген, Дания"
Vinb?ltet 34,Кондитерские изделия,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Десерт низкокалорийный,,0.0,64.93,5,20,33.18,42.11,39.0,115,0,210.55,44.65,"Копенгаген, Дания"
Vinb?ltet 34,Кондитерские изделия,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Сладкий снек,,0.06,64.93,8,53,4.44,5.33,5.0,19,0,42.64,7.12,"Копенгаген, Дания"
Vinb?ltet 34,Молочные продукты,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Йогурт 5%,,0.05,64.93,10,20,7.92,10.73,10.0,86,0,107.3,28.1,"Копенгаген, Дания"
Vinb?ltet 34,Молочные продукты,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Йогурт 1%,,0.0,64.93,10,30,15.12,18.98,19.0,9,40,189.8,38.6,"Копенгаген, Дания"
Vinb?ltet 34,Мясо/Птица,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Индейка,,0.0,64.93,14,100,7.43,9.47,9.0,61,0,132.58,28.56,"Копенгаген, Дания"
Vinb?ltet 34,Мясо/Птица,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Фарш говяжий,,0.03,64.93,15,1,29.25,34.09,33.25,22,80,511.35,72.6,"Копенгаген, Дания"
Vinb?ltet 34,Мясо/Птица,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Говядина,,0.0,64.93,8,14,70.81,82.83,80.0,38,0,662.64,96.16,"Копенгаген, Дания"
Vinb?ltet 34,Крупы,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Гречневая крупа,,0.05,64.93,15,40,33.11,40.04,40.0,15,0,600.6,103.95,"Копенгаген, Дания"
Vinb?ltet 34,Крупы,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Пшенная крупа,,0.03,64.93,50,21,20.36,24.74,23.25,35,0,1237.0,219.0,"Копенгаген, Дания"
Obere Str. 57,Приправы,Берлин,Копейка,ТрансАвтоГруз,Albert von Einstein,Германия,2007-07-03,10813,030-0074321,12209,Укроп,,0.0,53.36,35,40,9.07,11.99,12.0,95,0,419.65,102.2,"Берлин, Германия"
Vinb?ltet 34,Приправы,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Кориандр,,0.0,64.93,15,20,6.2,6.57,7.0,31,0,98.55,5.55,"Копенгаген, Дания"
Vinb?ltet 34,Приправы,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Корица,,0.0,64.93,10,25,21.11,26.43,25.0,24,0,264.3,53.2,"Копенгаген, Дания"
Vinb?ltet 34,Приправы,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Лавровый лист,,0.01,64.93,5,100,0.89,1.21,1.1,101,0,6.05,1.6,"Копенгаген, Дания"
Vinb?ltet 34,Приправы,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Зира,,0.0,64.93,8,1,7.28,8.72,9.65,85,0,69.76,11.52,"Копенгаген, Дания"
Vinb?ltet 34,Приправы,Копенгаген,Род и Вит,ТрансАвтоГруз,Preben Elkjaer,Дания,2007-07-03,11077,31 12 34 56,1734,Укроп,,0.02,64.93,8,40,9.07,11.63,12.0,95,0,93.04,20.48,"Копенгаген, Дания"
8 Johnstown Road,Приправы,Корк,Волынка,ТрансАвтоГруз,Robert Bolero,Ирландия,2007-07-03,10373,2 967 542,125 80,Бадьян,,0.2,25.5,80,20,37.17,53.07,48.25,62,0,4245.6,1272.0,"Корк, Ирландия"
"Finca La Campana, 33",Овощи,Сеаилья,Карнавал,ТрансСервис,El Cordobes,Испания,2007-07-03,10872,(95) 555 82 82,41101,Чеснок,,0.05,22.92,21,40,8.68,10.42,10.05,76,0,218.82,36.54,"Сеаилья, Испания"
"Finca La Campana, 33",Кондитерские изделия,Сеаилья,Карнавал,ТрансСервис,El Cordobes,Испания,2007-07-03,10872,(95) 555 82 82,41101,Десерт низкокалорийный,,0.05,22.92,10,20,33.18,42.03,39.0,115,0,420.3,88.5,"Сеаилья, Испания"
"Finca La Campana, 33",Кондитерские изделия,Сеаилья,Карнавал,ТрансСервис,El Cordobes,Испания,2007-07-03,10872,(95) 555 82 82,41101,Шоколад Молочное Чудо,,0.05,22.92,20,30,25.39,30.93,29.3,17,0,618.6,110.8,"Сеаилья, Испания"
"Finca La Campana, 33",Мясо/Птица,Сеаилья,Карнавал,ТрансСервис,El Cordobes,Испания,2007-07-03,10872,(95) 555 82 82,41101,Фарш говяжий,,0.05,22.92,15,1,29.25,32.57,33.25,22,80,488.55,49.8,"Сеаилья, Испания"
722 DaVinci Blvd.,Кондитерские изделия,Киркланд,Бонд,АвтоЛогистика,Mark Stark,США,2007-07-04,10930,(206) 555-8257,98034,Пирожное Наполеон,Washington,0.0,47.7,36,1,8.78,10.73,10.0,3,40,386.28,70.2,"Киркланд, США"
722 DaVinci Blvd.,Кондитерские изделия,Киркланд,Бонд,АвтоЛогистика,Mark Stark,США,2007-07-04,10930,(206) 555-8257,98034,Пирожное с черносливом,Washington,0.0,47.7,25,1,36.06,41.58,43.9,49,0,1039.5,138.0,"Киркланд, США"
722 DaVinci Blvd.,Кондитерские изделия,Киркланд,Бонд,АвтоЛогистика,Mark Stark,США,2007-07-04,10930,(206) 555-8257,98034,Десерт низкокалорийный,Washington,0.2,47.7,25,20,33.18,39.76,39.0,115,0,994.0,164.5,"Киркланд, США"
722 DaVinci Blvd.,Приправы,Киркланд,Бонд,АвтоЛогистика,Mark Stark,США,2007-07-04,10930,(206) 555-8257,98034,Бадьян,Washington,0.2,47.7,30,20,37.17,47.85,48.25,62,0,1435.5,320.4,"Киркланд, США"
?kergatan 24,Кондитерские изделия,Брёке,Галамарт,ТрансАвтоГруз,Linda Haglund,Швеция,2007-07-04,11001,0695-34 67 21,S-844 67,Десерт низкокалорийный,,0.0,33.18,6,20,33.18,36.25,39.0,115,0,217.5,18.42,"Брёке, Швеция"
?kergatan 24,Мясо/Птица,Брёке,Галамарт,ТрансАвтоГруз,Linda Haglund,Швеция,2007-07-04,11001,0695-34 67 21,S-844 67,Курица,,0.0,33.18,25,90,2.65,3.82,3.5,104,0,95.5,29.25,"Брёке, Швеция"
?kergatan 24,Крупы,Брёке,Галамарт,ТрансАвтоГруз,Linda Haglund,Швеция,2007-07-04,11001,0695-34 67 21,S-844 67,Гречневая крупа,,0.0,33.18,60,40,33.11,42.81,40.0,15,0,2568.6,582.0,"Брёке, Швеция"
?kergatan 24,Приправы,Брёке,Галамарт,ТрансАвтоГруз,Linda Haglund,Швеция,2007-07-04,11001,0695-34 67 21,S-844 67,Укроп,,0.0,33.18,25,40,9.07,13.14,12.0,95,0,328.5,101.75,"Брёке, Швеция"
"Rua do Pa?o, 67",Овощи,Рио де Жанейро,Карнавал еды,ТрансАвтоГруз,Joe do Pintho,Бразилия,2007-07-05,10981,(21) 555-0091,05454-876,Баклажан,,0.0,67.07,60,4,62.38,79.94,80.5,17,0,4796.4,1053.6,"Рио де Жанейро, Бразилия"
Rue Joseph-Bens 532,Кондитерские изделия,Брюссель,На каждый день,ТрансСервис,Marco Van Deum,Бельгия,2007-07-05,10529,(02) 201 24 67,B-1180,Сладкий батончик,,0.0,40.32,20,1,9.67,13.73,12.5,6,10,274.6,81.2,"Брюссель, Бельгия"
Rue Joseph-Bens 532,Кондитерские изделия,Брюссель,На каждый день,ТрансСервис,Marco Van Deum,Бельгия,2007-07-05,10529,(02) 201 24 67,B-1180,Булка-улитка,,0.0,40.32,10,100,1.65,2.06,2.0,26,0,20.6,4.1,"Брюссель, Бельгия"
Rue Joseph-Bens 532,Кондитерские изделия,Брюссель,На каждый день,ТрансСервис,Marco Van Deum,Бельгия,2007-07-05,10529,(02) 201 24 67,B-1180,Десерт низкокалорийный,,0.0,40.32,14,20,33.18,36.97,39.0,115,0,517.58,53.06,"Брюссель, Бельгия"
